location,snow_depth,snow_water_equivalent,elevation_band,elevation,month,year,state
"Bright Angel",6,1.2,8,8400,01,00,az
"Bright Angel",14,3.2,8,8400,03,00,az
"Bright Angel",10,3.7,8,8400,03,00,az
"Bright Angel",7,2.2,8,8400,01,01,az
"Bright Angel",22,4.8,8,8400,02,01,az
"Bright Angel",34,6.9,8,8400,03,01,az
"Bright Angel",15,5.7,8,8400,03,01,az
"Bright Angel",12,3.3,8,8400,01,02,az
"Bright Angel",8,2.5,8,8400,02,02,az
"Bright Angel",4,0.9,8,8400,03,02,az
"Bright Angel",11,3.1,8,8400,01,03,az
"Bright Angel",9,2.9,8,8400,01,03,az
"Bright Angel",23,5.8,8,8400,02,03,az
"Bright Angel",11,4.7,8,8400,04,03,az
"Bright Angel",18,5.5,8,8400,01,04,az
"Bright Angel",30,7.5,8,8400,02,04,az
"Bright Angel",0,0.0,8,8400,03,04,az
"Bright Angel",36,11.8,8,8400,02,05,az
"Bright Angel",47,17.5,8,8400,03,05,az
"Bright Angel",42,15.7,8,8400,03,05,az
"Bright Angel",3,0.5,8,8400,01,06,az
"Bright Angel",0,0.0,8,8400,02,06,az
"Bright Angel",17,5.3,8,8400,03,06,az
"Bright Angel",6,1.3,8,8400,01,07,az
"Bright Angel",7,1.6,8,8400,02,07,az
"Bright Angel",4,0.4,8,8400,03,07,az
"Bright Angel",38,9.0,8,8400,01,08,az
"Bright Angel",46,13.8,8,8400,03,08,az
"Bright Angel",24,9.2,8,8400,03,08,az
"Bright Angel",25,6.9,8,8400,01,09,az
"Bright Angel",14,5.4,8,8400,01,09,az
"Bright Angel",19,7.4,8,8400,03,09,az
"Bright Angel",2,0.8,8,8400,04,09,az
"Bright Angel",47,7.0,8,8400,01,10,az
"Bright Angel",61,20.7,8,8400,02,10,az
"Bright Angel",43,15.8,8,8400,03,10,az
"Bright Angel",7,2.8,8,8400,01,12,az
"Bright Angel",11,3.2,8,8400,01,12,az
"Bright Angel",24,4.2,8,8400,02,12,az
"Bright Angel",2,0.3,8,8400,03,12,az
"Bright Angel",19,6.3,8,8400,01,13,az
"Bright Angel",22,6.9,8,8400,02,13,az
"Bright Angel",3,1.1,8,8400,03,13,az
"Bright Angel",3,0.9,8,8400,01,14,az
"Bright Angel",0,0.0,8,8400,03,14,az
"Bright Angel",0,0.0,8,8400,01,15,az
"Bright Angel",9,1.6,8,8400,02,15,az
"Bright Angel",0,0.0,8,8400,03,15,az
"Bright Angel",21,5.8,8,8400,01,16,az
"Bright Angel",10,3.0,8,8400,02,16,az
"Buck Spring",3,0.3,7,7400,01,00,az
"Buck Spring",0,0.0,7,7400,01,00,az
"Buck Spring",0,0.0,7,7400,02,00,az
"Buck Spring",0,0.0,7,7400,03,00,az
"Buck Spring",2,0.4,7,7400,01,01,az
"Buck Spring",12,2.2,7,7400,02,01,az
"Buck Spring",9,2.4,7,7400,03,01,az
"Buck Spring",0,0.0,7,7400,03,01,az
"Buck Spring",8,1.6,7,7400,01,02,az
"Buck Spring",0,0.0,7,7400,02,02,az
"Buck Spring",0,0.0,7,7400,03,02,az
"Buck Spring",0,0.0,7,7400,01,03,az
"Buck Spring",20,2.4,7,7400,02,03,az
"Buck Spring",0,0.0,7,7400,03,03,az
"Buck Spring",11,1.4,7,7400,02,04,az
"Buck Spring",3,0.8,7,7400,02,04,az
"Buck Spring",0,0.0,7,7400,03,04,az
"Buck Spring",7,1.2,7,7400,01,05,az
"Buck Spring",2,0.8,7,7400,02,05,az
"Buck Spring",0,0.0,7,7400,03,05,az
"Buck Spring",0,0.0,7,7400,01,06,az
"Buck Spring",0,0.0,7,7400,02,06,az
"Buck Spring",1,0.4,7,7400,03,06,az
"Buck Spring",11,1.8,7,7400,01,07,az
"Buck Spring",4,1.1,7,7400,02,07,az
"Buck Spring",0,0.0,7,7400,03,07,az
"Buck Spring",10,3.2,7,7400,01,08,az
"Buck Spring",11,1.9,7,7400,02,08,az
"Buck Spring",0,0.0,7,7400,03,08,az
"Buck Spring",16,6.0,7,7400,01,09,az
"Buck Spring",9,3.0,7,7400,02,09,az
"Buck Spring",0,0.0,7,7400,03,09,az
"Buck Spring",13,3.6,7,7400,01,10,az
"Buck Spring",33,9.4,7,7400,01,10,az
"Buck Spring",28,9.4,7,7400,02,10,az
"Buck Spring",9,4.2,7,7400,03,10,az
"Buck Spring",6,2.6,7,7400,01,12,az
"Buck Spring",4,1.0,7,7400,02,12,az
"Buck Spring",0,0.0,7,7400,03,12,az
"Buck Spring",7,1.8,7,7400,02,13,az
"Buck Spring",6,1.6,7,7400,02,13,az
"Buck Spring",0,0.0,7,7400,03,13,az
"Buck Spring",0,0.0,7,7400,01,14,az
"Buck Spring",0,0.0,7,7400,02,14,az
"Buck Spring",0,0.0,7,7400,03,14,az
"Buck Spring",0,0.0,7,7400,01,15,az
"Buck Spring",0,0.0,7,7400,02,15,az
"Buck Spring",0,0.0,7,7400,03,15,az
"Buck Spring",10,2.6,7,7400,01,16,az
"Buck Spring",0,0.0,7,7400,02,16,az
"Buck Spring",0,0.0,7,7400,03,16,az
Chalender,4,0.6,7,7100,01,00,az
Chalender,0,0.0,7,7100,01,00,az
Chalender,0,0.0,7,7100,02,00,az
Chalender,0,0.0,7,7100,03,00,az
Chalender,1,0.1,7,7100,01,01,az
Chalender,11,3.1,7,7100,02,01,az
Chalender,11,2.3,7,7100,03,01,az
Chalender,0,0.0,7,7100,04,01,az
Chalender,2,0.6,7,7100,01,02,az
Chalender,0,0.0,7,7100,02,02,az
Chalender,0,0.0,7,7100,03,02,az
Chalender,0,0.0,7,7100,02,03,az
Chalender,9,1.3,7,7100,03,03,az
Chalender,0,0.0,7,7100,03,03,az
Chalender,1,0.3,7,7100,01,04,az
Chalender,2,0.5,7,7100,02,04,az
Chalender,0,0.0,7,7100,03,04,az
Chalender,10,2.0,7,7100,02,05,az
Chalender,4,1.6,7,7100,03,05,az
Chalender,0,0.0,7,7100,04,05,az
Chalender,0,0.0,7,7100,01,06,az
Chalender,0,0.0,7,7100,02,06,az
Chalender,1,0.4,7,7100,03,06,az
Chalender,6,0.9,7,7100,01,07,az
Chalender,1,0.2,7,7100,02,07,az
Chalender,0,0.0,7,7100,03,07,az
Chalender,14,3.7,7,7100,01,08,az
Chalender,17,6.1,7,7100,02,08,az
Chalender,0,0.0,7,7100,03,08,az
Chalender,11,3.8,7,7100,01,09,az
Chalender,7,2.7,7,7100,02,09,az
Chalender,0,0.0,7,7100,03,09,az
Chalender,34,8.1,7,7100,01,10,az
Chalender,29,9.6,7,7100,02,10,az
Chalender,12,1.1,7,7100,03,10,az
Chalender,0,0.0,7,7100,01,12,az
Chalender,4,0.7,7,7100,02,12,az
Chalender,0,0.0,7,7100,03,12,az
Chalender,5,1.2,7,7100,01,13,az
Chalender,5,1.2,7,7100,02,13,az
Chalender,0,0.0,7,7100,03,13,az
Chalender,0,0.2,7,7100,01,14,az
Chalender,0,0.0,7,7100,02,14,az
Chalender,0,0.0,7,7100,03,14,az
Chalender,0,0.0,7,7100,01,15,az
Chalender,1,0.1,7,7100,02,15,az
Chalender,0,0.0,7,7100,03,15,az
Chalender,10,3.1,7,7100,01,16,az
Chalender,0,0.0,7,7100,02,16,az
Chalender,0,0.0,7,7100,03,16,az
Chalender,,0.0,7,7100,06,09,az
Chalender,19,4.3,7,7100,01,10,az
Chalender,32,8.7,7,7100,02,10,az
Chalender,33,10.0,7,7100,03,10,az
Chalender,,4.7,7,7100,04,10,az
Chalender,0,0.0,7,7100,05,10,az
Chalender,,0.0,7,7100,06,10,az
Chalender,21,2.9,7,7100,01,11,az
Chalender,10,2.9,7,7100,02,11,az
Chalender,17,4.9,7,7100,03,11,az
Chalender,0,0.0,7,7100,04,11,az
Chalender,0,0.0,7,7100,05,11,az
Chalender,0,0.0,7,7100,06,11,az
Chalender,5,1.2,7,7100,01,12,az
Chalender,4,1.3,7,7100,02,12,az
Chalender,4,1.0,7,7100,03,12,az
Chalender,0,0.0,7,7100,04,12,az
Chalender,0,0.0,7,7100,05,12,az
Chalender,0,0.0,7,7100,06,12,az
Chalender,14,2.6,7,7100,01,13,az
Chalender,7,1.8,7,7100,02,13,az
Chalender,10,3.1,7,7100,03,13,az
Chalender,0,0.0,7,7100,04,13,az
Chalender,0,0.0,7,7100,05,13,az
Chalender,0,0.0,7,7100,06,13,az
Chalender,6,1.6,7,7100,01,14,az
Chalender,3,1.2,7,7100,02,14,az
Chalender,0,0.0,7,7100,03,14,az
Chalender,0,0.0,7,7100,04,14,az
Chalender,0,0.0,7,7100,05,14,az
Chalender,0,0.0,7,7100,06,14,az
Chalender,10,0.9,7,7100,01,15,az
Chalender,0,0.0,7,7100,02,15,az
Chalender,1,0.1,7,7100,03,15,az
Chalender,0,0.0,7,7100,04,15,az
Chalender,0,0.0,7,7100,05,15,az
Chalender,0,0.0,7,7100,06,15,az
Chalender,5,1.2,7,7100,01,16,az
Chalender,14,3.9,7,7100,02,16,az
Chalender,0,0.0,7,7100,03,16,az
Chalender,0,0.0,7,7100,04,16,az
Chalender,0,0.0,7,7100,05,16,az
Chalender,0,0.0,7,7100,06,16,az
"Cheese Springs",5,0.3,8,8700,01,00,az
"Cheese Springs",0,0.0,8,8700,02,00,az
"Cheese Springs",4,1.0,8,8700,02,00,az
"Cheese Springs",5,1.5,8,8700,03,00,az
"Cheese Springs",16,4.8,8,8700,01,01,az
"Cheese Springs",26,5.6,8,8700,02,01,az
"Cheese Springs",30,7.3,8,8700,03,01,az
"Cheese Springs",12,3.7,8,8700,03,01,az
"Cheese Springs",18,3.6,8,8700,02,02,az
"Cheese Springs",14,3.1,8,8700,02,02,az
"Cheese Springs",0,0.0,8,8700,03,02,az
"Cheese Springs",13,2.8,8,8700,01,03,az
"Cheese Springs",13,2.9,8,8700,01,03,az
"Cheese Springs",28,4.8,8,8700,02,03,az
"Cheese Springs",18,6.9,8,8700,03,03,az
"Cheese Springs",6,1.1,8,8700,01,04,az
"Cheese Springs",13,2.4,8,8700,01,04,az
"Cheese Springs",15,3.6,8,8700,02,04,az
"Cheese Springs",0,0.0,8,8700,03,04,az
"Cheese Springs",16,3.6,8,8700,01,05,az
"Cheese Springs",21,6.3,8,8700,03,05,az
"Cheese Springs",20,7.1,8,8700,03,05,az
"Cheese Springs",5,0.7,8,8700,01,06,az
"Cheese Springs",0,0.0,8,8700,02,06,az
"Cheese Springs",5,1.0,8,8700,03,06,az
"Cheese Springs",18,2.7,8,8700,01,07,az
"Cheese Springs",20,2.3,8,8700,02,07,az
"Cheese Springs",0,0.0,8,8700,03,07,az
"Cheese Springs",19,4.5,8,8700,01,08,az
"Cheese Springs",24,7.3,8,8700,02,08,az
"Cheese Springs",5,1.6,8,8700,03,08,az
"Cheese Springs",17,5.2,8,8700,01,09,az
"Cheese Springs",18,6.2,8,8700,02,09,az
"Cheese Springs",3,1.1,8,8700,03,09,az
"Cheese Springs",40,8.5,8,8700,01,10,az
"Cheese Springs",38,10.7,8,8700,02,10,az
"Cheese Springs",33,11.3,8,8700,03,10,az
"Cheese Springs",20,4.3,8,8700,01,12,az
"Cheese Springs",24,4.9,8,8700,02,12,az
"Cheese Springs",7,2.1,8,8700,03,12,az
"Cheese Springs",14,3.4,8,8700,01,13,az
"Cheese Springs",20,5.2,8,8700,02,13,az
"Cheese Springs",7,2.8,8,8700,03,13,az
"Cheese Springs",7,1.2,8,8700,01,14,az
"Cheese Springs",2,0.5,8,8700,02,14,az
"Cheese Springs",0,0.0,8,8700,03,14,az
"Cheese Springs",10,1.9,8,8700,01,15,az
"Cheese Springs",7,2.0,8,8700,02,15,az
"Cheese Springs",0,0.0,8,8700,03,15,az
"Cheese Springs",18,4.2,8,8700,01,16,az
"Cheese Springs",0,0.0,8,8700,03,16,az
"Coronado Trail",2,0.2,8,8350,01,00,az
"Coronado Trail",0,0.0,8,8350,01,00,az
"Coronado Trail",0,0.0,8,8350,02,00,az
"Coronado Trail",0,0.0,8,8350,03,00,az
"Coronado Trail",0,0.0,8,8350,01,01,az
"Coronado Trail",10,2.6,8,8350,02,01,az
"Coronado Trail",7,1.8,8,8350,03,01,az
"Coronado Trail",0,0.0,8,8350,03,01,az
"Coronado Trail",4,0.6,8,8350,02,02,az
"Coronado Trail",4,0.6,8,8350,02,02,az
"Coronado Trail",0,0.0,8,8350,02,02,az
"Coronado Trail",0,0.0,8,8350,03,02,az
"Coronado Trail",6,1.6,8,8350,01,03,az
"Coronado Trail",0,0.0,8,8350,01,03,az
"Coronado Trail",11,2.2,8,8350,03,03,az
"Coronado Trail",0,0.0,8,8350,04,03,az
"Coronado Trail",4,1.1,8,8350,01,04,az
"Coronado Trail",7,1.3,8,8350,02,04,az
"Coronado Trail",0,0.0,8,8350,03,04,az
"Coronado Trail",13,5.0,8,8350,02,05,az
"Coronado Trail",11,3.9,8,8350,02,05,az
"Coronado Trail",0,0.0,8,8350,03,05,az
"Coronado Trail",2,0.5,8,8350,01,06,az
"Coronado Trail",0,0.0,8,8350,02,06,az
"Coronado Trail",0,0.0,8,8350,03,06,az
"Coronado Trail",12,1.2,8,8350,01,07,az
"Coronado Trail",5,1.4,8,8350,02,07,az
"Coronado Trail",0,0.0,8,8350,04,07,az
"Coronado Trail",21,5.3,8,8350,01,08,az
"Coronado Trail",5,1.5,8,8350,01,09,az
"Coronado Trail",0,0.0,8,8350,02,09,az
"Coronado Trail",0,0.0,8,8350,03,09,az
"Coronado Trail",44,10.0,8,8350,01,10,az
"Coronado Trail",35,11.2,8,8350,02,10,az
"Coronado Trail",17,7.6,8,8350,03,10,az
"Coronado Trail",9,2.6,8,8350,01,12,az
"Coronado Trail",0,0.0,8,8350,02,12,az
"Coronado Trail",0,0.0,8,8350,02,12,az
"Coronado Trail",0,0.0,8,8350,03,12,az
"Coronado Trail",4,1.2,8,8350,01,13,az
"Coronado Trail",0,0.0,8,8350,02,13,az
"Coronado Trail",0,0.0,8,8350,04,13,az
"Coronado Trail",0,0.0,8,8350,01,14,az
"Coronado Trail",0,0.0,8,8350,02,14,az
"Coronado Trail",0,0.0,8,8350,03,14,az
"Coronado Trail",8,0.8,8,8350,01,15,az
"Coronado Trail",0,0.0,8,8350,02,15,az
"Coronado Trail",0,0.0,8,8350,03,15,az
"Coronado Trail",10,2.8,8,8350,01,16,az
"Coronado Trail",0,0.0,8,8350,03,16,az
"Coronado Trail",,0.0,8,8400,01,00,az
"Coronado Trail",,0.0,8,8400,02,00,az
"Coronado Trail",,0.0,8,8400,03,00,az
"Coronado Trail",,0.0,8,8400,04,00,az
"Coronado Trail",,0.0,8,8400,05,00,az
"Coronado Trail",,0.0,8,8400,06,00,az
"Coronado Trail",,0.0,8,8400,01,01,az
"Coronado Trail",,2.0,8,8400,02,01,az
"Coronado Trail",,1.3,8,8400,03,01,az
"Coronado Trail",,0.0,8,8400,04,01,az
"Coronado Trail",,0.0,8,8400,05,01,az
"Coronado Trail",,0.0,8,8400,06,01,az
"Coronado Trail",,1.1,8,8400,01,02,az
"Coronado Trail",,0.4,8,8400,02,02,az
"Coronado Trail",,0.0,8,8400,03,02,az
"Coronado Trail",,0.0,8,8400,04,02,az
"Coronado Trail",,0.0,8,8400,05,02,az
"Coronado Trail",,0.0,8,8400,06,02,az
"Coronado Trail",,1.8,8,8400,01,03,az
"Coronado Trail",,0.0,8,8400,02,03,az
"Coronado Trail",,1.7,8,8400,03,03,az
"Coronado Trail",,0.0,8,8400,04,03,az
"Coronado Trail",,0.0,8,8400,05,03,az
"Coronado Trail",,0.0,8,8400,06,03,az
"Coronado Trail",,0.7,8,8400,01,04,az
"Coronado Trail",,1.7,8,8400,02,04,az
"Coronado Trail",,2.8,8,8400,03,04,az
"Coronado Trail",,0.3,8,8400,04,04,az
"Coronado Trail",,0.0,8,8400,05,04,az
"Coronado Trail",0,0.0,8,8400,06,04,az
"Coronado Trail",4,2.9,8,8400,01,05,az
"Coronado Trail",13,5.8,8,8400,02,05,az
"Coronado Trail",13,7.2,8,8400,03,05,az
"Coronado Trail",1,0.0,8,8400,04,05,az
"Coronado Trail",1,0.0,8,8400,05,05,az
"Coronado Trail",0,0.0,8,8400,06,05,az
"Coronado Trail",0,0.0,8,8400,01,06,az
"Coronado Trail",2,1.1,8,8400,02,06,az
"Coronado Trail",0,0.0,8,8400,03,06,az
"Coronado Trail",0,0.0,8,8400,04,06,az
"Coronado Trail",0,0.0,8,8400,05,06,az
"Coronado Trail",0,0.0,8,8400,06,06,az
"Coronado Trail",1,0.1,8,8400,01,07,az
"Coronado Trail",13,2.7,8,8400,02,07,az
"Coronado Trail",6,2.8,8,8400,03,07,az
"Coronado Trail",1,0.0,8,8400,04,07,az
"Coronado Trail",0,0.0,8,8400,05,07,az
"Coronado Trail",,0.0,8,8400,06,07,az
"Coronado Trail",11,2.8,8,8400,01,08,az
"Coronado Trail",21,6.0,8,8400,02,08,az
"Coronado Trail",15,6.6,8,8400,03,08,az
"Coronado Trail",0,0.0,8,8400,04,08,az
"Coronado Trail",,0.0,8,8400,05,08,az
"Coronado Trail",,0.0,8,8400,06,08,az
"Coronado Trail",12,3.3,8,8400,01,09,az
"Coronado Trail",6,3.2,8,8400,02,09,az
"Coronado Trail",0,0.0,8,8400,03,09,az
"Coronado Trail",,0.0,8,8400,04,09,az
"Coronado Trail",0,0.0,8,8400,05,09,az
"Coronado Trail",,0.0,8,8400,06,09,az
"Coronado Trail",13,3.0,8,8400,01,10,az
"Coronado Trail",39,10.1,8,8400,02,10,az
"Coronado Trail",38,11.7,8,8400,03,10,az
"Coronado Trail",15,7.2,8,8400,04,10,az
"Coronado Trail",0,0.0,8,8400,05,10,az
"Coronado Trail",,0.0,8,8400,06,10,az
"Coronado Trail",18,2.2,8,8400,01,11,az
"Coronado Trail",5,2.2,8,8400,02,11,az
"Coronado Trail",0,0.6,8,8400,03,11,az
"Coronado Trail",0,0.0,8,8400,04,11,az
"Coronado Trail",0,0.0,8,8400,05,11,az
"Coronado Trail",0,0.0,8,8400,06,11,az
"Coronado Trail",10,3.0,8,8400,01,12,az
"Coronado Trail",2,0.6,8,8400,02,12,az
"Coronado Trail",0,0.0,8,8400,03,12,az
"Coronado Trail",0,0.0,8,8400,04,12,az
"Coronado Trail",0,0.0,8,8400,05,12,az
"Coronado Trail",0,0.0,8,8400,06,12,az
"Coronado Trail",15,2.8,8,8400,01,13,az
"Coronado Trail",5,2.5,8,8400,02,13,az
"Coronado Trail",2,0.5,8,8400,03,13,az
"Coronado Trail",0,0.0,8,8400,04,13,az
"Coronado Trail",0,0.0,8,8400,05,13,az
"Coronado Trail",0,0.0,8,8400,06,13,az
"Coronado Trail",1,0.2,8,8400,01,14,az
"Coronado Trail",0,0.0,8,8400,02,14,az
"Coronado Trail",1,0.1,8,8400,03,14,az
"Coronado Trail",0,0.0,8,8400,04,14,az
"Coronado Trail",0,0.0,8,8400,05,14,az
"Coronado Trail",0,0.0,8,8400,06,14,az
"Coronado Trail",2,0.4,8,8400,01,15,az
"Coronado Trail",7,1.5,8,8400,02,15,az
"Coronado Trail",0,0.0,8,8400,03,15,az
"Coronado Trail",0,0.0,8,8400,04,15,az
"Coronado Trail",0,0.0,8,8400,05,15,az
"Coronado Trail",0,0.0,8,8400,06,15,az
"Coronado Trail",5,1.4,8,8400,01,16,az
"Coronado Trail",6,2.5,8,8400,02,16,az
"Coronado Trail",0,0.0,8,8400,03,16,az
"Coronado Trail",0,0.0,8,8400,04,16,az
"Coronado Trail",0,0.0,8,8400,05,16,az
"Coronado Trail",0,0.0,8,8400,06,16,az
"Fluted Rock",6,0.6,7,7800,01,00,az
"Fluted Rock",0,0.0,7,7800,02,00,az
"Fluted Rock",0,0.0,7,7800,03,00,az
"Fluted Rock",0,0.0,7,7800,01,01,az
"Fluted Rock",17,2.9,7,7800,02,01,az
"Fluted Rock",16,4.5,7,7800,02,01,az
"Fluted Rock",4,1.4,7,7800,03,01,az
"Fluted Rock",11,2.2,7,7800,01,02,az
"Fluted Rock",6,1.2,7,7800,02,02,az
"Fluted Rock",0,0.0,7,7800,03,02,az
"Fluted Rock",0,0.0,7,7800,01,03,az
"Fluted Rock",9,1.8,7,7800,02,03,az
"Fluted Rock",3,1.3,7,7800,03,03,az
"Fluted Rock",10,2.2,7,7800,01,04,az
"Fluted Rock",14,3.2,7,7800,02,04,az
"Fluted Rock",0,0.0,7,7800,04,04,az
"Fluted Rock",4,0.8,7,7800,01,05,az
"Fluted Rock",4,1.4,7,7800,01,05,az
"Fluted Rock",11,2.8,7,7800,03,05,az
"Fluted Rock",2,0.8,7,7800,04,05,az
"Fluted Rock",2,0.4,7,7800,01,06,az
"Fluted Rock",0,0.0,7,7800,02,06,az
"Fluted Rock",0,0.0,7,7800,03,06,az
"Fluted Rock",16,2.1,7,7800,01,07,az
"Fluted Rock",15,4.4,7,7800,02,07,az
"Fluted Rock",0,0.0,7,7800,04,07,az
"Fluted Rock",18,3.9,7,7800,01,08,az
"Fluted Rock",28,7.4,7,7800,02,08,az
"Fluted Rock",0,0.0,7,7800,03,08,az
"Fluted Rock",9,3.0,7,7800,01,09,az
"Fluted Rock",8,3.7,7,7800,02,09,az
"Fluted Rock",2,0.3,7,7800,03,09,az
"Fluted Rock",32,7.2,7,7800,01,10,az
"Fluted Rock",31,8.0,7,7800,02,10,az
"Fluted Rock",15,5.8,7,7800,03,10,az
"Fluted Rock",5,1.0,7,7800,01,12,az
"Fluted Rock",1,0.3,7,7800,02,12,az
"Fluted Rock",0,0.0,7,7800,03,12,az
"Fluted Rock",9,2.3,7,7800,01,13,az
"Fluted Rock",11,3.3,7,7800,02,13,az
"Fluted Rock",0,0.0,7,7800,03,13,az
"Fluted Rock",2,0.4,7,7800,01,14,az
"Fluted Rock",0,0.0,7,7800,02,14,az
"Fluted Rock",0,0.0,7,7800,03,14,az
"Fluted Rock",5,1.6,7,7800,01,15,az
"Fluted Rock",4,0.4,7,7800,02,15,az
"Fluted Rock",0,0.0,7,7800,03,15,az
"Fluted Rock",14,3.2,7,7800,01,16,az
"Fluted Rock",7,2.6,7,7800,02,16,az
"Fluted Rock",0,0.0,7,7800,03,16,az
"Fort Apache",6,0.5,9,9160,01,00,az
"Fort Apache",1,0.2,9,9160,02,00,az
"Fort Apache",3,0.6,9,9160,02,00,az
"Fort Apache",5,1.6,9,9160,03,00,az
"Fort Apache",19,5.1,9,9160,01,01,az
"Fort Apache",33,8.1,9,9160,02,01,az
"Fort Apache",39,10.6,9,9160,03,01,az
"Fort Apache",27,8.7,9,9160,03,01,az
"Fort Apache",23,4.1,9,9160,01,02,az
"Fort Apache",15,3.8,9,9160,02,02,az
"Fort Apache",6,1.6,9,9160,03,02,az
"Fort Apache",16,3.4,9,9160,01,03,az
"Fort Apache",16,3.9,9,9160,01,03,az
"Fort Apache",40,7.4,9,9160,02,03,az
"Fort Apache",24,8.2,9,9160,03,03,az
"Fort Apache",8,1.3,9,9160,01,04,az
"Fort Apache",20,3.6,9,9160,01,04,az
"Fort Apache",19,4.6,9,9160,02,04,az
"Fort Apache",8,2.6,9,9160,03,04,az
"Fort Apache",30,7.2,9,9160,01,05,az
"Fort Apache",39,11.2,9,9160,03,05,az
"Fort Apache",35,11.0,9,9160,03,05,az
"Fort Apache",6,1.1,9,9160,01,06,az
"Fort Apache",2,0.5,9,9160,02,06,az
"Fort Apache",7,1.8,9,9160,03,06,az
"Fort Apache",22,4.1,9,9160,01,07,az
"Fort Apache",23,3.7,9,9160,02,07,az
"Fort Apache",9,2.9,9,9160,03,07,az
"Fort Apache",36,8.8,9,9160,01,08,az
"Fort Apache",41,12.0,9,9160,02,08,az
"Fort Apache",18,6.1,9,9160,03,08,az
"Fort Apache",26,8.6,9,9160,01,09,az
"Fort Apache",28,9.7,9,9160,02,09,az
"Fort Apache",16,6.2,9,9160,03,09,az
"Fort Apache",60,12.6,9,9160,01,10,az
"Fort Apache",52,16.1,9,9160,02,10,az
"Fort Apache",46,16.0,9,9160,03,10,az
"Fort Apache",28,6.7,9,9160,01,12,az
"Fort Apache",32,7.8,9,9160,02,12,az
"Fort Apache",13,4.1,9,9160,03,12,az
"Fort Apache",26,6.7,9,9160,01,13,az
"Fort Apache",31,8.5,9,9160,02,13,az
"Fort Apache",16,6.1,9,9160,03,13,az
"Fort Apache",11,2.6,9,9160,01,14,az
"Fort Apache",8,1.9,9,9160,02,14,az
"Fort Apache",5,1.3,9,9160,03,14,az
"Fort Apache",12,2.5,9,9160,01,15,az
"Fort Apache",15,4.3,9,9160,02,15,az
"Fort Apache",2,0.7,9,9160,03,15,az
"Fort Apache",24,6.6,9,9160,01,16,az
"Fort Apache",5,1.7,9,9160,03,16,az
"Fort Valley",3,0.4,7,7350,01,00,az
"Fort Valley",0,0.0,7,7350,02,00,az
"Fort Valley",5,0.5,7,7350,03,00,az
"Fort Valley",0,0.0,7,7350,03,00,az
"Fort Valley",0,0.0,7,7350,01,01,az
"Fort Valley",10,2.2,7,7350,01,01,az
"Fort Valley",7,1.7,7,7350,03,01,az
"Fort Valley",0,0.0,7,7350,03,01,az
"Fort Valley",2,0.8,7,7350,02,02,az
"Fort Valley",0,0.0,7,7350,02,02,az
"Fort Valley",0,0.0,7,7350,03,02,az
"Fort Valley",4,1.6,7,7350,01,03,az
"Fort Valley",0,0.0,7,7350,01,03,az
"Fort Valley",2,0.4,7,7350,02,03,az
"Fort Valley",0,0.0,7,7350,03,03,az
"Fort Valley",2,0.7,7,7350,01,04,az
"Fort Valley",3,0.6,7,7350,02,04,az
"Fort Valley",0,0.0,7,7350,03,04,az
"Fort Valley",10,3.8,7,7350,01,05,az
"Fort Valley",14,5.4,7,7350,02,05,az
"Fort Valley",2,0.9,7,7350,03,05,az
"Fort Valley",0,0.0,7,7350,01,06,az
"Fort Valley",0,0.0,7,7350,02,06,az
"Fort Valley",1,0.3,7,7350,03,06,az
"Fort Valley",3,0.5,7,7350,01,07,az
"Fort Valley",0,0.0,7,7350,03,07,az
"Fort Valley",0,0.0,7,7350,03,07,az
"Fort Valley",18,4.8,7,7350,01,08,az
"Fort Valley",23,7.5,7,7350,02,08,az
"Fort Valley",0,0.0,7,7350,03,08,az
"Fort Valley",9,3.1,7,7350,01,09,az
"Fort Valley",7,2.4,7,7350,02,09,az
"Fort Valley",0,0.0,7,7350,03,09,az
"Fort Valley",32,8.9,7,7350,01,10,az
"Fort Valley",29,8.7,7,7350,02,10,az
"Fort Valley",10,4.0,7,7350,03,10,az
"Fort Valley",0,0.0,7,7350,01,12,az
"Fort Valley",5,0.6,7,7350,02,12,az
"Fort Valley",0,0.0,7,7350,03,12,az
"Fort Valley",8,2.0,7,7350,01,13,az
"Fort Valley",2,0.9,7,7350,02,13,az
"Fort Valley",0,0.0,7,7350,03,13,az
"Fort Valley",0,0.0,7,7350,01,14,az
"Fort Valley",0,0.0,7,7350,02,14,az
"Fort Valley",0,0.0,7,7350,03,14,az
"Fort Valley",0,0.0,7,7350,01,15,az
"Fort Valley",5,1.2,7,7350,02,15,az
"Fort Valley",0,0.0,7,7350,03,15,az
"Fort Valley",9,2.3,7,7350,01,16,az
"Fort Valley",0,0.0,7,7350,03,16,az
"Fort Valley",18,4.8,7,7350,01,09,az
"Fort Valley",5,2.5,7,7350,02,09,az
"Fort Valley",1,0.3,7,7350,03,09,az
"Fort Valley",1,0.0,7,7350,04,09,az
"Fort Valley",1,0.0,7,7350,05,09,az
"Fort Valley",1,0.0,7,7350,06,09,az
"Fort Valley",17,3.5,7,7350,01,10,az
"Fort Valley",29,8.8,7,7350,02,10,az
"Fort Valley",23,10.6,7,7350,03,10,az
"Fort Valley",,0.9,7,7350,04,10,az
"Fort Valley",0,0.0,7,7350,05,10,az
"Fort Valley",0,0.0,7,7350,06,10,az
"Fort Valley",15,2.1,7,7350,01,11,az
